taxa,date,country,location,lon,lat,x,y,z
A/SINGAPORE/60/2001,2001.773,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Hong_Kong/CUHK50080/2001,2001.852,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/WUHAN/374/2001,2001.871,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/Wuhan/388/2001,2001.885,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/BEIJING/157/2001,2001.885,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/New_York/401/2001,2001.888,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/71/2001,2001.89,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/124/2001,2001.904,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/WUHAN/396/2001,2001.91,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/BEIJING/144/2001,2001.912,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/BEIJING/159/2001,2001.912,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/BEIJING/161/2001,2001.912,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/PERU/G194/2001,2001.926,Peru,Peru,-75.015152,-9.189967,1626.16421438085,-6075.35357894058,-1017.50176349773
A/WUHAN/401/2001,2001.929,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/OSAKA/1803/2001,2001.934,Japan,Osaka,135.5022535,34.6937249,-3736.34773631154,3671.40983856652,3626.30616338949
A/BEIJING/114/2001,2001.948,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/BEIJING/188/2001,2001.948,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/New_York/83/2001,2001.953,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/KOCHI/499/2001,2001.967,Japan,Kochi,133.5312383,33.5588821,-3656.62174077981,3849.0702678188,3521.8484519141
A/SHANDONG/27/2001,2001.978,China,Shandong,117.9249002,35.8939566,-2417.04704667888,4560.21404532481,3735.23391971149
A/New_York/94/2001,2001.981,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Tianjin/245/2001,2001.981,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
A/Hong_Kong/CUHK51424/2001,2001.984,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/New_York/77/2001,2001.984,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/80/2001,2001.984,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/82/2001,2001.984,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/LYON/1407/2001,2001.984,France,Lyon,4.835659,45.764043,4428.68455075098,374.662879947824,4564.64915150429
A/New_York/402/2001,2001.986,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Hong_Kong/CUHK51490/2001,2001.989,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/LIAONING/34/2001,2001.989,China,Liaoning,122.5290376,41.9436543,-2548.1621473569,3995.3435843278,4258.37296557595
A/New_York/84/2001,2001.992,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/273/2001,2001.992,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/85/2001,2001.997,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/127/2001,2001.997,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Henan/7/2002,2002.014,China,Henan,113.3823545,34.2904302,-2088.96832082333,4831.40273053475,3589.34534559966
A/Netherlands/1/2002,2002.016,Netherlands,Netherlands,5.291266,52.132633,3894.08248243448,360.644407383846,5029.48289900857
A/SINGAPORE/2/2002,2002.016,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Beijing/20/2002,2002.016,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/New_York/87/2002,2002.019,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/TIANJING/13/2002,2002.019,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
A/Wuhan/9/2002,2002.022,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/Wuhan/12/2002,2002.025,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/Beijing/44/2002,2002.025,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Hebei/22/2002,2002.025,China,Hebei,114.9042208,37.8956594,-2117.11502943864,4560.05425231951,3913.2301450372
A/Hong_Kong/CUHK5250/2002,2002.025,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Beijing/35/2002,2002.027,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/HUBEI/61/2002,2002.03,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
A/Hubei/62/2002,2002.03,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
A/New_York/409/2002,2002.036,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/125/2002,2002.036,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/418/2002,2002.041,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Oslo/398/2002,2002.044,Norway,Oslo,10.7522454,59.9138688,3137.71752439712,595.841684538805,5512.652938836
A/Wuhan/16/2002,2002.044,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/New_York/96/2002,2002.047,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Texas/NHRC0001/2002,2002.058,USA,Texas,-99.9018131,31.9685988,-929.404679380961,-5324.2539194446,3373.15403490911
A/New_York/103/2002,2002.066,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Okinawa/16/2002,2002.079,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/New_York/108/2002,2002.082,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Hong_Kong/CUHK6206/2002,2002.09,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/New_York/101/2002,2002.093,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/New_York/105/2002,2002.096,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Okinawa/31/2002,2002.126,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/New_York/120/2002,2002.134,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/FUKUOKA/15/2002,2002.145,Japan,Fukuoka,130.4016888,33.5901838,-3439.78553397446,4041.49297189061,3524.74836526224
A/Morioka/34/2002,2002.151,Japan,Morioka,141.1543303,39.7019558,-3817.63589603625,3074.47140305369,4069.75708821799
A/INDONESIA/3277/2002,2002.151,Indonesia,Indonesia,113.921327,-0.789275,-2583.07987608216,5823.19821325521,-87.760600047503
A/New_York/88/2002,2002.153,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Netherlands/120/2002,2002.153,Netherlands,Netherlands,5.291266,52.132633,3894.08248243448,360.644407383846,5029.48289900857
A/New_York/416/2002,2002.159,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Morioka/52/2002,2002.162,Japan,Morioka,141.1543303,39.7019558,-3817.63589603625,3074.47140305369,4069.75708821799
A/Thailand/128400/2002,2002.17,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
A/Hong_Kong/CUHK13278/2002,2002.17,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/SONGKHLA/107/2002,2002.181,Thailand,Songkhla,100.5953813,7.1897659,-1162.23821832514,6213.13495613712,797.369011619699
A/Okinawa/40/2002,2002.192,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/BANGKOK/109/2002,2002.227,Thailand,Bangkok,100.5017651,13.7563309,-1127.90697875272,6084.59535443078,1514.98060057556
A/SINGAPORE/16/2002,2002.249,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Hong_Kong/CUHK21582/2002,2002.249,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Ceara/177/2002,2002.255,Brazil,Ceara,-39.3206241,-5.4983977,4906.00565675573,-4018.46899193488,-610.455941685061
A/Hong_Kong/CUHK21742/2002,2002.266,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Canterbury/01/2002,2002.315,NewZealand,Canterbury,171.1637245,-43.7542275,-4547.23779078706,706.897866763869,-4405.96923275715
A/Hong_Kong/CUHK23111/2002,2002.351,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hong_Kong/CUHK23162/2002,2002.353,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hong_Kong/CUHK23113/2002,2002.353,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Peru/3029/2002,2002.364,Peru,Peru,-75.015152,-9.189967,1626.16421438085,-6075.35357894058,-1017.50176349773
A/Brazil/1727/2002,2002.389,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
A/Canterbury/102/2002,2002.389,NewZealand,Canterbury,171.1637245,-43.7542275,-4547.23779078706,706.897866763869,-4405.96923275715
A/Hong_Kong/CUHK24167/2002,2002.422,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Canterbury/47/2002,2002.433,NewZealand,Canterbury,171.1637245,-43.7542275,-4547.23779078706,706.897866763869,-4405.96923275715
A/Wellington/38/2002,2002.458,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Thailand/Siriraj_06/2002,2002.477,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
A/Western_Australia/23/2002,2002.479,Australia,WesternAustralia,121.6283098,-27.6728168,-2958.83212077922,4804.19254098706,-2958.83211929462
A/Canterbury/58/2002,2002.479,NewZealand,Canterbury,171.1637245,-43.7542275,-4547.23779078706,706.897866763869,-4405.96923275715
A/Brazil/1732/2002,2002.485,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
A/Canterbury/60/2002,2002.493,NewZealand,Canterbury,171.1637245,-43.7542275,-4547.23779078706,706.897866763869,-4405.96923275715
A/BANGKOK/190/2002,2002.496,Thailand,Bangkok,100.5017651,13.7563309,-1127.90697875272,6084.59535443078,1514.98060057556
A/Waikato/21/2002,2002.496,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Hong_Kong/CUHK33047/2002,2002.496,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hanoi/209/2002,2002.504,Vietnam,Hanoi,105.8341598,21.0277644,-1622.58936102193,5721.08791541551,2286.04414427742
A/BRAZIL/2030/2002,2002.537,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
A/PHILIPPINES/16105/2002,2002.54,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
A/Philippines/160283/2002,2002.54,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
A/PHILIPPINES/472/2002,2002.542,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
A/Thailand/162496/2002,2002.542,Thailand,Thailand,100.992541,15.870032,-1168.52604756086,6015.72646200051,1742.18914316404
A/Hong_Kong/CUHK34175/2002,2002.581,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Dunedin/14/2002,2002.581,NewZealand,Dunedin,170.4910567,-45.8667783,-4375.35680066811,732.885715621152,-4572.61111343243
A/Hong_Kong/CUHK34193/2002,2002.584,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Brazil/2458/2002,2002.603,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
A/Queensland/23/2002,2002.614,Australia,Queensland,142.7027956,-20.9175738,-4734.13355381966,3606.07828975049,-2274.60323194817
A/Pune/025502/160802,2002.622,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Pune/025506/160802,2002.622,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/India/25502/2002,2002.622,India,India,78.96288,20.593684,1141.75497294676,5853.5705742363,2240.92572705707
A/Okinawa/45/2002,2002.638,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/Hunan/422/2002,2002.649,China,Hunan,111.8568586,27.6252995,-2101.45969428921,5238.94028445726,2954.15179859952
A/Western_Australia/32/2002,2002.649,Australia,WesternAustralia,121.6283098,-27.6728168,-2958.83212077922,4804.19254098706,-2958.83211929462
A/Western_Australia/34/2002,2002.655,Australia,WesternAustralia,121.6283098,-27.6728168,-2958.83212077922,4804.19254098706,-2958.83211929462
A/SYDNEY/306/2002,2002.679,Australia,Sydney,151.2092955,-33.8688197,-4636.0242360731,2547.69652585745,-3550.51583501281
A/Auckland/611/2002,2002.688,NewZealand,Auckland,174.7624886,-36.8483048,-5076.9543203796,465.390636534727,-3820.67891665928
A/Hong_Kong/CUHK50200/2002,2002.748,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
LYON/19989/2002,2002.786,France,Lyon,4.835659,45.764043,4428.68455075098,374.662879947824,4564.64915150429
KWANGJU/219/2002,2002.83,SouthKorea,Kwangju,126.8526012,35.1595454,-3123.91505984359,4167.84071040339,3668.77357049826
A/BRAZIL/5/2002,2002.866,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
A/Malaysia/23606/2002,2002.879,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
BEIJING/178-NEW-AGN/2002,2002.888,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
CHEJU/274/2002,2002.91,SouthKorea,Cheju,126.4983023,33.4890113,-3160.38156702998,4271.27524148838,3515.37155393644
PARIS/207/2002,2002.915,France,Paris,2.3522219,48.856614,4188.23993030532,172.040738049815,4797.77961880779
A/Genoa/1/2002,2002.918,Italy,Genoa,8.946256,44.4056499,4496.09565657657,707.789057872378,4458.00398120834
KO-RSP-02-770,2002.918,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Korea/770/2002,2002.918,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Okinawa/47/2002,2002.923,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
JA-RSP-02-910,2002.937,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
NETHERLANDS/368/2002,2002.94,Netherlands,Netherlands,5.291266,52.132633,3894.08248243448,360.644407383846,5029.48289900857
BEIJING/301/2002,2002.967,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Beijing/51/2002,2002.967,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
LATVIA/13794/2002,2002.975,Latvia,Latvia,24.603189,56.879635,3165.07241017777,1449.29638300217,5335.86896695827
KUMAMOTO/102/2002,2002.981,Japan,Kumamoto,130.7079369,32.8032164,-3492.58588107093,4059.3681163278,3451.52362870157
A/Hong_Kong/CUHK5111/2003,2003.014,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Liaoning/32/2003,2003.014,China,Liaoning,122.5290376,41.9436543,-2548.1621473569,3995.3435843278,4258.37296557595
A/Okinawa/10/2003,2003.022,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/Hong_Kong/CUHK5316/2003,2003.025,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
BAYERN/1/2003,2003.036,Germany,Bayern,11.4978895,48.7904472,4113.07831312551,836.657464481228,4792.93564292537
JAPAN/727/2003,2003.079,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Okinawa/49/2003,2003.082,Japan,Okinawa,127.7025012,26.1201911,-3498.34359309745,4525.91934357374,2804.86848178289
A/New_York/192/2003,2003.093,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Hong_Kong/CUHK6383/2003,2003.101,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Austria/76036/2003,2003.115,Austria,Austria,14.550072,47.516231,4164.85522401116,1080.98886956665,4698.41303281225
A/Beijing/68/2003,2003.115,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
JILIN/16/2003,2003.115,China,Jilin,126.4371385,43.1520105,-2760.58213988285,3739.28563267594,4357.35816822798
A/Austria/76359/2003,2003.118,Austria,Austria,14.550072,47.516231,4164.85522401116,1080.98886956665,4698.41303281225
A/Austria/76165/2003,2003.121,Austria,Austria,14.550072,47.516231,4164.85522401116,1080.98886956665,4698.41303281225
JILIN/18/2003,2003.132,China,Jilin,126.4371385,43.1520105,-2760.58213988285,3739.28563267594,4357.35816822798
A/New_York/196/2003,2003.134,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
A/Hong_Kong/CUHK13299/2003,2003.162,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hong_Kong/CUHK13339/2003,2003.167,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Pune/031741/030303,2003.167,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Austria/79477/2003,2003.17,Austria,Austria,14.550072,47.516231,4164.85522401116,1080.98886956665,4698.41303281225
A/Hong_Kong/CUHK13483/2003,2003.17,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Austria/79798/2003,2003.173,Austria,Austria,14.550072,47.516231,4164.85522401116,1080.98886956665,4698.41303281225
A/Pune/032699/110403,2003.274,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Shanghai/370/2003,2003.285,China,Shanghai,121.473701,31.230416,-2844.32115801232,4646.29603565653,3303.24254318782
A/Hunan/195/2003,2003.318,China,Hunan,111.8568586,27.6252995,-2101.45969428921,5238.94028445726,2954.15179859952
BA-1164729,2003.342,Bangladesh,Bangladesh,90.356331,23.684994,-36.284501814995,5834.24403882339,2559.28133083915
A/Wuhan/144/2003,2003.345,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
CI-03-6267,2003.359,Chile,Chile,-71.542969,-35.675147,1638.49616152935,-4909.18090330737,-3715.49649269863
CI-03-6421,2003.362,Chile,Chile,-71.542969,-35.675147,1638.49616152935,-4909.18090330737,-3715.49649269863
A/Wellington/9/2003,2003.408,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
CI-03-7379,2003.419,Chile,Chile,-71.542969,-35.675147,1638.49616152935,-4909.18090330737,-3715.49649269863
